ID,Address,AssessedValue
18-0-406,43 WARREN ST,689800
18-0-405,45 WARREN ST,605500
18-0-404,47 WARREN ST,742800
18-0-403,49 WARREN ST,718800
18-0-402,51 WARREN ST,655900
18-0-425,7 WARREN ST,649900
18-0-424,9 WARREN ST,733900
12-0-174,1 WASHINGTON AVE,702300
12-0-160,10 WASHINGTON AVE,642300
7-0-19,12 WASHINGTON AVE,550500
7-0-37,13 WASHINGTON AVE,626200
7-0-36,15 WASHINGTON AVE,748400
7-0-35,19 WASHINGTON AVE,539800
12-0-173,3 WASHINGTON AVE,620900
12-0-172,5 WASHINGTON AVE,688600
12-0-158,6 WASHINGTON AVE,546600
12-0-159,8 WASHINGTON AVE,736500
12-0-147,1 WASHINGTON CT,720800
12-0-145,2 WASHINGTON CT,1257400
12-0-146,4 WASHINGTON CT,575900
12-0-201,11 WASHINGTON ST,652800
12-0-223,12 WASHINGTON ST,584000
12-0-200,15 WASHINGTON ST,631200
12-0-224,16 WASHINGTON ST,795400
12-0-225,18 WASHINGTON ST,727600
12-0-199,19 WASHINGTON ST,638800
12-0-226,22 WASHINGTON ST,743900
12-0-183,23 WASHINGTON ST,609200
12-0-227,24 WASHINGTON ST,601600
12-0-177,27 WASHINGTON ST,910600
12-0-176,31 WASHINGTON ST,738100
12-0-175,33 WASHINGTON ST,615800
12-0-156,35 WASHINGTON ST,666400
12-0-155,37 WASHINGTON ST,669400
12-0-154,41 WASHINGTON ST,730100
12-0-149,43 WASHINGTON ST,597700
12-0-203,5 WASHINGTON ST,592900
12-0-232,52 WASHINGTON ST,791200
12-0-143,53 WASHINGTON ST,466300
12-0-142,55 WASHINGTON ST,649800
12-0-264,56 WASHINGTON ST,661100
12-0-265,58 WASHINGTON ST,622800
12-0-135,61 WASHINGTON ST,715100
12-0-279,62 WASHINGTON ST,786200
12-0-280,64 WASHINGTON ST,652200
12-0-281,66 WASHINGTON ST,694800
12-0-128,71 WASHINGTON ST,681600
12-0-127,73 WASHINGTON ST,669500
12-0-96,75 WASHINGTON ST,617300
12-0-98,76 WASHINGTON ST,748300
12-0-95,77 WASHINGTON ST,733600
12-0-94,79 WASHINGTON ST,732100
12-0-222,8 WASHINGTON ST,693500
12-0-99,80 WASHINGTON ST,700600
12-0-93,81 WASHINGTON ST,1134200
12-0-100,88 WASHINGTON ST,820500
12-0-90,89 WASHINGTON ST,708200
12-0-101,90 WASHINGTON ST,669300
12-0-89,91 WASHINGTON ST,766300
12-0-102,92 WASHINGTON ST,924100
12-0-88,93 WASHINGTON ST,763300
12-0-103,94 WASHINGTON ST,738100
21-0-31,10 WATERHOUSE RD,787900
21-0-35,11 WATERHOUSE RD,803800
21-0-32,12 WATERHOUSE RD,695100
21-0-33,14 WATERHOUSE RD,728800
21-0-34,15 WATERHOUSE RD,750500
21-0-18,16 WATERHOUSE RD,819300
21-0-17,17 WATERHOUSE RD,637700
21-0-27,2 WATERHOUSE RD,749100
21-0-39,3 WATERHOUSE RD,947700
21-0-28,4 WATERHOUSE RD,845000
21-0-38,5 WATERHOUSE RD,779900
21-0-29,6 WATERHOUSE RD,623700
21-0-37,7 WATERHOUSE RD,929000
21-0-30,8 WATERHOUSE RD,733000
21-0-36,9 WATERHOUSE RD,647700
12-0-61,10 WAVERLY ST,647700
12-0-62,12 WAVERLY ST,587900
12-0-63,14 WAVERLY ST,1357300
12-0-83B,15 WAVERLY ST,810800
12-0-64,16 WAVERLY ST,791600
12-0-79,17 WAVERLY ST,750000
12-0-65,18 WAVERLY ST,707200
12-0-78,19 WAVERLY ST,930600
12-0-76,23 WAVERLY ST,764500
12-0-68,24 WAVERLY ST,878900
12-0-75,25 WAVERLY ST,1512600
12-0-69,26 WAVERLY ST,734300
12-0-70,28 WAVERLY ST,652900
12-0-71,30 WAVERLY ST,715100
12-0-72,32 WAVERLY ST,862900
11-0-255A,34 WAVERLY ST,608400
12-0-59,6 WAVERLY ST,561000
12-0-60,8 WAVERLY ST,915000
12-0-80,9 WAVERLY ST,820300
18-0-338,1 WEBSTER CT,530800
18-0-347,2 WEBSTER CT,580300
18-0-339,3 WEBSTER CT,391900
18-0-346,4 WEBSTER CT,618600
18-0-345,6 WEBSTER CT,660000
16-0-184,1 WELD RD,796100
16-0-144,3 WELD RD,759600
11-0-357,3 WESCOTT RD,733400
11-0-353,4 WESCOTT RD,670200
11-0-356,5 WESCOTT RD,652700
11-0-354,6 WESCOTT RD,595400
11-0-355,8 WESCOTT RD,679900
18-0-41,0 WEST HANCOCK ST,695600
18-0-33,1 WEST HANCOCK ST,803300
18-0-36,11 WEST HANCOCK ST,636800
18-0-40,2 WEST HANCOCK ST,694600
18-0-39,4 WEST HANCOCK ST,715200
18-0-38,6 WEST HANCOCK ST,692600
4-0-72,285 WEST WYOMING AVE,761300
17-0-392,8A WEST ST,775400
17-0-317,1 WEST ST,721400
17-0-394,10 WEST ST,746900
17-0-414,11 WEST ST,741300
17-0-395,12 WEST ST,749100
17-0-413,15 WEST ST,729600
17-0-397,18 WEST ST,874300
17-0-412,19 WEST ST,777800
17-0-319,2 WEST ST,761000
17-0-398,20 WEST ST,828600
17-0-411,21 WEST ST,791700
17-0-410,23 WEST ST,750700
17-0-399,24 WEST ST,816000
17-0-409,25 WEST ST,804600
17-0-408,27 WEST ST,867700
17-0-316,3 WEST ST,702700
17-0-400,30 WEST ST,873500
17-0-401,34 WEST ST,820300
17-0-402,36 WEST ST,738500
17-0-407,37 WEST ST,885500
17-0-403,38 WEST ST,825000
17-0-406,39 WEST ST,822600
17-0-321,4 WEST ST,867300
17-0-404,40 WEST ST,597200
17-0-405,42 WEST ST,640700
17-0-450,43 WEST ST,775700
17-0-315,5 WEST ST,693900
17-0-323,6 WEST ST,630300
17-0-416,7 WEST ST,706800
17-0-393,8 WEST ST,654500
17-0-415,9 WEST ST,694600
16-0-70,106 WESTWOOD RD,726800
16-0-71,114 WESTWOOD RD,759400
16-0-63,115 WESTWOOD RD,794700
16-0-48,19 WESTWOOD RD,766100
16-0-47,25 WESTWOOD RD,818100
16-0-49,36 WESTWOOD RD,694100
16-0-44,39 WESTWOOD RD,798100
16-0-50,42 WESTWOOD RD,821400
16-0-43,43 WESTWOOD RD,779100
16-0-42,51 WESTWOOD RD,737500
16-0-51,52 WESTWOOD RD,712400
16-0-41,57 WESTWOOD RD,758100
16-0-52,58 WESTWOOD RD,763000
16-0-40,63 WESTWOOD RD,821400
16-0-53,64 WESTWOOD RD,595400
16-0-39,67 WESTWOOD RD,644200
16-0-54,70 WESTWOOD RD,796400
16-0-38,73 WESTWOOD RD,827300
16-0-55,78 WESTWOOD RD,921000
16-0-37,79 WESTWOOD RD,958300
16-0-67,84 WESTWOOD RD,837300
16-0-66,89 WESTWOOD RD,680600
16-0-65,91 WESTWOOD RD,729700
16-0-68,92 WESTWOOD RD,725100
16-0-69,94 WESTWOOD RD,759200
16-0-64,95 WESTWOOD RD,1339800
1-0-197,10 WHIPPLE AVE,608200
1-0-208,11 WHIPPLE AVE,637100
1-0-198,12 WHIPPLE AVE,658500
1-0-207,15 WHIPPLE AVE,567200
1-0-199,16 WHIPPLE AVE,698300
1-0-200A,16-1/2 WHIPPLE AVE,899100
1-0-206,17 WHIPPLE AVE,671500
1-0-200,18 WHIPPLE AVE,713000
1-0-205,19 WHIPPLE AVE,765500
1-0-194,2 WHIPPLE AVE,600400
1-0-201,20 WHIPPLE AVE,634100
1-0-204,21 WHIPPLE AVE,690000
1-0-203,23 WHIPPLE AVE,881000
1-0-195,4 WHIPPLE AVE,820300
1-0-212,5 WHIPPLE AVE,567000
1-0-202,51 WHIPPLE AVE,666800
1-0-210,7 WHIPPLE AVE,672700
1-0-196,8 WHIPPLE AVE,621900
2-0-1,1 WHITTEMORE LN,925200
2-0-279,10 WHITTEMORE LN,745000
2-0-280,12 WHITTEMORE LN,743000
2-0-281,14 WHITTEMORE LN,877600
2-0-282,16 WHITTEMORE LN,832600
2-0-287,2 WHITTEMORE LN,752400
2-0-277,3 WHITTEMORE LN,818800
2-0-286,4 WHITTEMORE LN,782200
2-0-276,5 WHITTEMORE LN,882300
2-0-285,6 WHITTEMORE LN,736100
2-0-284,7 WHITTEMORE LN,771200
2-0-278,8 WHITTEMORE LN,736800
2-0-283,9 WHITTEMORE LN,762400
19-0-159,2 WILBUR ST,989600
19-0-162,3 WILBUR ST,759500
15-0-17,3 WILDWOOD LN,722500
15-0-44,4 WILDWOOD LN,988500
15-0-46,6 WILDWOOD LN,989200
12-0-309,113 WILLIAM ST,713400
17-0-134,169 WILLIAM ST,665600
17-0-444,174 WILLIAM ST,696500
17-0-132,175 WILLIAM ST,636600
17-0-445,182 WILLIAM ST,715300
17-0-446,184 WILLIAM ST,722700
17-0-131,185 WILLIAM ST,807800
17-0-130,189 WILLIAM ST,769100
17-0-448,190 WILLIAM ST,705800
17-0-128,195 WILLIAM ST,819900
17-0-129,199 WILLIAM ST,767700
17-0-449,220 WILLIAM ST,928900
17-0-61,221 WILLIAM ST,605100
17-0-60,227 WILLIAM ST,592300
17-0-59,229 WILLIAM ST,601000
17-0-56,241 WILLIAM ST,773900
17-0-451,244 WILLIAM ST,721900
17-0-55,245 WILLIAM ST,734300
17-0-452,250 WILLIAM ST,801200
17-0-54,251 WILLIAM ST,615400
17-0-453,256 WILLIAM ST,677500
17-0-47,259 WILLIAM ST,602000
12-0-379,26 WILLIAM ST,613500
17-0-46,263 WILLIAM ST,635100
17-0-34,271 WILLIAM ST,581100
17-0-33,277 WILLIAM ST,676200
17-0-475,278 WILLIAM ST,645500
17-0-32,279 WILLIAM ST,639400
17-0-476,286 WILLIAM ST,646000
17-0-477,290 WILLIAM ST,609000
17-0-21,291 WILLIAM ST,823900
17-0-478,294 WILLIAM ST,726000
17-0-20,301 WILLIAM ST,879400
17-0-479,302 WILLIAM ST,608900
17-0-3,311 WILLIAM ST,800100
17-0-480,314 WILLIAM ST,595700
17-0-2,325 WILLIAM ST,763700
17-0-481,326 WILLIAM ST,674200
22-0-23,342 WILLIAM ST,683800
17-0-1,351 WILLIAM ST,729200
22-0-22A,355 WILLIAM ST,1185000
22-0-24,358 WILLIAM ST,784800
22-0-21,359 WILLIAM ST,771600
22-0-25,366 WILLIAM ST,836900
22-0-26,372 WILLIAM ST,800700
22-0-27,382 WILLIAM ST,708200
22-0-20,383 WILLIAM ST,877800
22-0-19,385 WILLIAM ST,606800
22-0-18,387 WILLIAM ST,718100
22-0-70,390 WILLIAM ST,594700
22-0-17,391 WILLIAM ST,815100
22-0-71,398 WILLIAM ST,586300
22-0-16,405 WILLIAM ST,647700
22-0-14,407 WILLIAM ST,644900
22-0-72,408 WILLIAM ST,665700
22-0-73,418 WILLIAM ST,696000
22-0-74,422 WILLIAM ST,629400
22-0-75,426 WILLIAM ST,665100
22-0-13,427 WILLIAM ST,593000
22-0-12,429 WILLIAM ST,953800
22-0-11,431 WILLIAM ST,871100
22-0-76,434 WILLIAM ST,803200
22-0-10,437 WILLIAM ST,801000
22-0-77,438 WILLIAM ST,579500
22-0-9,445 WILLIAM ST,761500
22-0-7,457 WILLIAM ST,831900
12-0-383,46 WILLIAM ST,605300
22-0-6,463 WILLIAM ST,782300
22-0-3,483 WILLIAM ST,742400
22-0-2,495 WILLIAM ST,1135100
22-0-1,507 WILLIAM ST,932200
21-0-451A,509 WILLIAM ST,1273000
21-0-451,511 WILLIAM ST,711700
12-0-324,69 WILLIAM ST,759500
12-0-322,75 WILLIAM ST,1077500
12-0-321,79 WILLIAM ST,682800
12-0-388,80 WILLIAM ST,641900
12-0-320,83 WILLIAM ST,644200
12-0-389,86 WILLIAM ST,636500
12-0-391,94 WILLIAM ST,714600
12-0-311,99 WILLIAM ST,720200
14-0-190,10 WILSON RD,580300
14-0-191,12 WILSON RD,693900
14-0-192,14 WILSON RD,690200
14-0-176,15 WILSON RD,1921600
14-0-193,16 WILSON RD,706000
14-0-153,19 WILSON RD,723200
14-0-217,20 WILSON RD,745700
14-0-152,21 WILSON RD,711900
14-0-218,22 WILSON RD,779800
14-0-151,23 WILSON RD,605500
14-0-219,24 WILSON RD,739300
14-0-150,25 WILSON RD,679300
14-0-220,26 WILSON RD,602500
14-0-126,27 WILSON RD,732400
14-0-221,28 WILSON RD,760600
14-0-125,29 WILSON RD,709200
14-0-222,30 WILSON RD,577800
14-0-223,32 WILSON RD,620600
14-0-123,33 WILSON RD,616500
19-0-312A,4 WILSON RD,1041000
19-0-331,7 WILSON RD,663600
14-0-189,8 WILSON RD,580800
3-0-217,1 WINDSOR RD,827900
3-0-212,11 WINDSOR RD,719400
3-0-255,12 WINDSOR RD,811100
3-0-211,15 WINDSOR RD,724000
3-0-210,17 WINDSOR RD,705500
3-0-209,19 WINDSOR RD,735800
3-0-288,24 WINDSOR RD,756200
3-0-289,26 WINDSOR RD,649200
3-0-307,27 WINDSOR RD,839200
3-0-290,28 WINDSOR RD,729700
3-0-306,29 WINDSOR RD,756300
3-0-216,3 WINDSOR RD,904300
3-0-291,30 WINDSOR RD,699100
3-0-305,31 WINDSOR RD,910700
3-0-304,33 WINDSOR RD,751800
3-0-303,35 WINDSOR RD,761300
3-0-302,37 WINDSOR RD,653500
3-0-301,39 WINDSOR RD,759700
3-0-294,40 WINDSOR RD,825400
3-0-300,41 WINDSOR RD,691800
3-0-295,42 WINDSOR RD,762400
3-0-299,43 WINDSOR RD,1139500
3-0-298,45 WINDSOR RD,924900
3-0-296,46 WINDSOR RD,737900
3-0-297,47 WINDSOR RD,734600
3-0-215,5 WINDSOR RD,750900
3-0-253,6 WINDSOR RD,764300
3-0-214,7 WINDSOR RD,778300
3-0-254,8 WINDSOR RD,960300
3-0-213,9 WINDSOR RD,701000
6-0-20A3,19 WINSHIP DR,494400
6-0-20A4,20 WINSHIP DR,1319500
6-0-214A,21 WINSHIP DR,1419400
6-0-213A,22 WINSHIP DR,1373900
6-0-215A,23 WINSHIP DR,1351500
6-0-212A,24 WINSHIP DR,1427700
6-0-211A,26 WINSHIP DR,1277000
6-0-210A1,28 WINSHIP DR,1426300
6-0-209A,30 WINSHIP DR,1431400
6-0-208A,32 WINSHIP DR,1400300
6-0-207A,34 WINSHIP DR,1326600
6-0-206A,36 WINSHIP DR,1348200
6-0-221A,37 WINSHIP DR,1298100
6-0-205A,38 WINSHIP DR,1531500
6-0-204A,40 WINSHIP DR,1266700
6-0-222A,41 WINSHIP DR,1257300
6-0-203A,42 WINSHIP DR,1266100
6-0-202A,44 WINSHIP DR,1335600
6-0-223A,45 WINSHIP DR,1320300
6-0-201A,46 WINSHIP DR,1333900
6-0-224A,47 WINSHIP DR,1423600
6-0-20A1,49 WINSHIP DR,928200
18-0-526,11 WINTHROP ST,764600
18-0-528,14 WINTHROP ST,683800
18-0-550,15 WINTHROP ST,549600
18-0-606,17 WINTHROP ST,566600
18-0-607,18 WINTHROP ST,637000
18-0-605,19 WINTHROP ST,931100
18-0-608,20 WINTHROP ST,750400
18-0-631,25 WINTHROP ST,641700
18-0-630,27 WINTHROP ST,958400
18-0-632,28 WINTHROP ST,830800
18-0-480,3 WINTHROP ST,928100
18-0-479,5 WINTHROP ST,684600
18-0-500,7 WINTHROP ST,711600
18-0-483A,8 WINTHROP ST,747900
12-0-30,1 WOLCOTT RD,519800
12-0-31,3 WOLCOTT RD,509600
12-0-33,7 WOLCOTT RD,739900
3-0-224,2 WOODBRIAR RD,831600
3-0-242,3 WOODBRIAR RD,863100
3-0-225,4 WOODBRIAR RD,847700
3-0-241,5 WOODBRIAR RD,1058400
3-0-240,7 WOODBRIAR RD,938300
3-0-237,8 WOODBRIAR RD,763800
3-0-239,9 WOODBRIAR RD,916800
18-0-432,25 1/2 WRIGHT ST,635700
18-0-436,21A WRIGHT ST,561800
18-0-472,12 1/2 WRIGHT ST,476600
18-0-445A,10 WRIGHT ST,1015200
18-0-440,13 WRIGHT ST,720100
18-0-448,14 WRIGHT ST,542200
18-0-449,16 WRIGHT ST,641600
18-0-438,17 WRIGHT ST,733100
18-0-450,18 WRIGHT ST,592700
18-0-437,19 WRIGHT ST,644000
18-0-453,26 WRIGHT ST,860900
18-0-161,32 WRIGHT ST,686600
18-0-182,33 WRIGHT ST,467600
18-0-162,34 WRIGHT ST,661700
18-0-181,35 WRIGHT ST,628000
18-0-179,37 WRIGHT ST,714600
18-0-163,38 WRIGHT ST,580300
18-0-443,4 WRIGHT ST,605000
18-0-165,44 WRIGHT ST,628100
18-0-176,45 WRIGHT ST,583300
18-0-166,46 WRIGHT ST,671400
18-0-168,49 WRIGHT ST,552600
18-0-135,50 WRIGHT ST,617200
18-0-127,53 WRIGHT ST,689100
18-0-124,56 WRIGHT ST,556700
18-0-125A,60 WRIGHT ST,886600
17-0-218,62 WRIGHT ST,758800
17-0-215,65 WRIGHT ST,811800
17-0-219,66 WRIGHT ST,553400
17-0-214,67 WRIGHT ST,752300
17-0-220,68 WRIGHT ST,652100
17-0-213,69 WRIGHT ST,736300
17-0-221,70 WRIGHT ST,549400
18-0-444,8 WRIGHT ST,798700
21-0-310,"10 ALDEN AVE, Unit 1",541100
21-0-310B,"10 ALDEN AVE, Unit A",571100
21-0-297A,"25 ALDEN AVE, Unit A",725000
21-0-297B,"25 ALDEN AVE, Unit B",695300
2-0-165A1,"12 BEACON ST, Unit 1",1091700
2-0-165A2,"12 BEACON ST, Unit 2",1023300
2-0-165A3,"12 BEACON ST, Unit 3",1118900
18-0-327A,"12 BENTON ST, Unit 1",499000
18-0-327B,"12 BENTON ST, Unit 2",444900
18-0-327C,"12 BENTON ST, Unit 3",512000
18-0-327D,"12 BENTON ST, Unit 4",517300
18-0-327E,"12 BENTON ST, Unit 5",510100
18-0-327F,"12 BENTON ST, Unit 6",504900
18-0-327G,"12 BENTON ST, Unit 7",505200
18-0-327H,"12 BENTON ST, Unit 8",494300
7-0-370A,25 BOW ST,637300
7-0-370B,27 BOW ST,539400
11-0-291A,"11 BROADWAY , Unit 1",872400
11-0-291B,"11 BROADWAY , Unit 2",804500
18-0-69A,"29 CEDAR AVE, Unit 1",675900
18-0-69B,"29 CEDAR AVE, Unit 2",630100
12-0-4175,"175 CENTRAL ST, Unit 175",473800
12-0-4177,"177 CENTRAL ST, Unit 177",461200
12-0-396A,"83 CENTRAL ST, Unit 1",538500
12-0-396B,"83 CENTRAL ST, Unit 2",512500
12-0-396C,"83 CENTRAL ST, Unit 3",439000
12-0-395A,85 CENTRAL ST,822300
12-0-395B,85 CENTRAL ST,822300
18-0-562,"39 CHESTNUT ST, Unit 1L",425800
18-0-5621R,"39 CHESTNUT ST, Unit 1R",458100
18-0-5622C,"39 CHESTNUT ST, Unit 2C",549500
18-0-5622L,"39 CHESTNUT ST, Unit 2L",434200
18-0-5622R,"39 CHESTNUT ST, Unit 2R",478100
18-0-5624,"39 CHESTNUT ST, Unit 4",369100
18-0-5625A,"39 CHESTNUT ST, Unit 5A",360100
18-0-5628,"39 CHESTNUT ST, Unit 8",576400
3-0-50A1,"1 CHRISTOPHER ST, Unit 1",652300
3-0-50A2,"2 CHRISTOPHER ST, Unit 2",270600
3-0-50A3,"3 CHRISTOPHER ST, Unit 3",654900
3-0-50A4,"4 CHRISTOPHER ST, Unit 4",677000
3-0-50A5,"5 CHRISTOPHER ST, Unit 5",695900
3-0-50A6,"6 CHRISTOPHER ST, Unit 6",647200
3-0-50A7,"7 CHRISTOPHER ST, Unit 7",271000
3-0-50A8,"8 CHRISTOPHER ST, Unit 8",652600
11-0-3031,"195 COLLINCOTE ST, Unit 101",507000
11-0-3032,"195 COLLINCOTE ST, Unit 102",416600
11-0-3034,"195 COLLINCOTE ST, Unit 104",592100
11-0-3035,"195 COLLINCOTE ST, Unit 105",463800
11-0-3036,"195 COLLINCOTE ST, Unit 106",551600
11-0-3037,"195 COLLINCOTE ST, Unit 207",547200
11-0-3038,"195 COLLINCOTE ST, Unit 208",416600
11-0-3039,"195 COLLINCOTE ST, Unit 209",379600
11-0-30310,"195 COLLINCOTE ST, Unit 210",375800
11-0-30311,"195 COLLINCOTE ST, Unit 211",464000
11-0-30312,"195 COLLINCOTE ST, Unit 212",562800
12-0-4116,"10 COMMON ST, Unit 6",533500
12-0-4111,"8 COMMON ST, Unit 1",501800
12-0-4112,"8 COMMON ST, Unit 2",483800
12-0-4113,"8 COMMON ST, Unit 3",481200
12-0-4114,"8 COMMON ST, Unit 4",478500
12-0-4115,"8 COMMON ST, Unit 5",563800
18-0-529A,17 CONGRESS ST,801100
18-0-529B,19 CONGRESS ST,801100
18-0-540A,"14 COOLIDGE ST, Unit 14",526200
18-0-540B,"16 COOLIDGE ST, Unit 16",526200
7-0-110A,"109 ELM ST, Unit A",876500
7-0-110B,"109 ELM ST, Unit B",960500
12-0-83AA,"62 ELM ST, Unit 62",639500
12-0-83AB,"64 ELM ST, Unit 64",640700
13-0-51525,"25 EMERSON ST, Unit 25",568700
13-0-51527,"27 EMERSON ST, Unit 27",561400
27-0-3C111,"11 EXECUTIVE DR, Unit 111",689300
27-0-3C112,"11 EXECUTIVE DR, Unit 112",834500
27-0-3C113,"11 EXECUTIVE DR, Unit 113",863400
27-0-3C114,"11 EXECUTIVE DR, Unit 114",689300
27-0-3C115,"11 EXECUTIVE DR, Unit 115",689300
27-0-3C116,"11 EXECUTIVE DR, Unit 116",834500
27-0-3C117,"11 EXECUTIVE DR, Unit 117",834500
27-0-3C118,"11 EXECUTIVE DR, Unit 118",689300
27-0-3C121,"11 EXECUTIVE DR, Unit 121",747300
27-0-3C122,"11 EXECUTIVE DR, Unit 122",863400
27-0-3C123,"11 EXECUTIVE DR, Unit 123",834500
27-0-3C124,"11 EXECUTIVE DR, Unit 124",689300
27-0-3C125,"11 EXECUTIVE DR, Unit 125",689300
27-0-3C126,"11 EXECUTIVE DR, Unit 126",863400
27-0-3C127,"11 EXECUTIVE DR, Unit 127",834500
27-0-3C128,"11 EXECUTIVE DR, Unit 128",718400
27-0-3C131,"11 EXECUTIVE DR, Unit 131",747300
27-0-3C132,"11 EXECUTIVE DR, Unit 132",939300
27-0-3C133,"11 EXECUTIVE DR, Unit 133",863400
27-0-3C134,"11 EXECUTIVE DR, Unit 134",727500
27-0-3C135,"11 EXECUTIVE DR, Unit 135",756400
27-0-3C136,"11 EXECUTIVE DR, Unit 136",910400
27-0-3C137,"11 EXECUTIVE DR, Unit 137",834500
27-0-3C138,"11 EXECUTIVE DR, Unit 138",718400
27-0-3C211,"7 EXECUTIVE DR, Unit 211",689300
27-0-3C212,"7 EXECUTIVE DR, Unit 212",834500
27-0-3C213,"7 EXECUTIVE DR, Unit 213",921100
27-0-3C214,"7 EXECUTIVE DR, Unit 214",689300
27-0-3C215,"7 EXECUTIVE DR, Unit 215",689300
27-0-3C216,"7 EXECUTIVE DR, Unit 216",834500
27-0-3C217,"7 EXECUTIVE DR, Unit 217",834500
27-0-3C218,"7 EXECUTIVE DR, Unit 218",689300
27-0-3C221,"7 EXECUTIVE DR, Unit 221",718400
27-0-3C222,"7 EXECUTIVE DR, Unit 222",863400
27-0-3C223,"7 EXECUTIVE DR, Unit 223",910400
27-0-3C224,"7 EXECUTIVE DR, Unit 224",689300
27-0-3C225,"7 EXECUTIVE DR, Unit 225",689300
27-0-3C226,"7 EXECUTIVE DR, Unit 226",863400
27-0-3C227,"7 EXECUTIVE DR, Unit 227",896300
27-0-3C228,"7 EXECUTIVE DR, Unit 228",759700
27-0-3C231,"7 EXECUTIVE DR, Unit 231",718400
27-0-3C232,"7 EXECUTIVE DR, Unit 232",939300
27-0-3C233,"7 EXECUTIVE DR, Unit 233",910400
27-0-3C234,"7 EXECUTIVE DR, Unit 234",727500
27-0-3C235,"7 EXECUTIVE DR, Unit 235",851400
27-0-3C236,"7 EXECUTIVE DR, Unit 236",939300
27-0-3C237,"7 EXECUTIVE DR, Unit 237",910400
27-0-3C238,"7 EXECUTIVE DR, Unit 238",747300
4-0-101A,"100 FELLSVIEW TRL, Unit 101",539800
4-0-102A,"100 FELLSVIEW TRL, Unit 102",427400
4-0-103B,"100 FELLSVIEW TRL, Unit 103",427400
4-0-104B,"100 FELLSVIEW TRL, Unit 104",326800
4-0-105B,"100 FELLSVIEW TRL, Unit 105",359700
4-0-106C,"100 FELLSVIEW TRL, Unit 106",446100
4-0-107C,"100 FELLSVIEW TRL, Unit 107",331100
4-0-108C,"100 FELLSVIEW TRL, Unit 108",326800
4-0-111A,"110 FELLSVIEW TRL, Unit 111",393000
4-0-112A,"110 FELLSVIEW TRL, Unit 112",437400
4-0-113B,"110 FELLSVIEW TRL, Unit 113",427400
4-0-114B,"110 FELLSVIEW TRL, Unit 114",433200
4-0-115C,"110 FELLSVIEW TRL, Unit 115",427400
4-0-116C,"110 FELLSVIEW TRL, Unit 116",419800
4-0-121A,"120 FELLSVIEW TRL, Unit 121",305500
4-0-122A,"120 FELLSVIEW TRL, Unit 122",331100
4-0-123A,"120 FELLSVIEW TRL, Unit 123",397400
4-0-124B,"120 FELLSVIEW TRL, Unit 124",307800
4-0-125B,"120 FELLSVIEW TRL, Unit 125",308000
4-0-126B,"120 FELLSVIEW TRL, Unit 126",427400
4-0-127C,"120 FELLSVIEW TRL, Unit 127",326800
4-0-128C,"120 FELLSVIEW TRL, Unit 128",345700
4-0-129C,"120 FELLSVIEW TRL, Unit 129",431700
4-0-201A,"200 FELLSVIEW TRL, Unit 201",378400
4-0-202A,"200 FELLSVIEW TRL, Unit 202",326800
4-0-203A,"200 FELLSVIEW TRL, Unit 203",325200
4-0-204B,"200 FELLSVIEW TRL, Unit 204",427400
4-0-205B,"200 FELLSVIEW TRL, Unit 205",326800
4-0-206B,"200 FELLSVIEW TRL, Unit 206",331100
4-0-207C,"200 FELLSVIEW TRL, Unit 207",427400
4-0-208C,"200 FELLSVIEW TRL, Unit 208",341700
4-0-209C,"200 FELLSVIEW TRL, Unit 209",331100
4-0-211A,"210 FELLSVIEW TRL, Unit 211",438200
4-0-212A,"210 FELLSVIEW TRL, Unit 212",393000
4-0-213B,"210 FELLSVIEW TRL, Unit 213",427400
4-0-214B,"210 FELLSVIEW TRL, Unit 214",427400
4-0-215C,"210 FELLSVIEW TRL, Unit 215",418300
4-0-216C,"210 FELLSVIEW TRL, Unit 216",449600
4-0-221A,"220 FELLSVIEW TRL, Unit 221",445900
4-0-222A,"220 FELLSVIEW TRL, Unit 222",422100
4-0-223B,"220 FELLSVIEW TRL, Unit 223",427400
4-0-224B,"220 FELLSVIEW TRL, Unit 224",410200
4-0-225C,"220 FELLSVIEW TRL, Unit 225",427400
4-0-226C,"220 FELLSVIEW TRL, Unit 226",427400
4-0-301A,"300 FELLSVIEW TRL, Unit 301",380400
4-0-302A,"300 FELLSVIEW TRL, Unit 302",423700
4-0-303B,"300 FELLSVIEW TRL, Unit 303",475300
4-0-304B,"300 FELLSVIEW TRL, Unit 304",446400
4-0-305C,"300 FELLSVIEW TRL, Unit 305",439600
4-0-306C,"300 FELLSVIEW TRL, Unit 306",440300
4-0-311A,"310 FELLSVIEW TRL, Unit 311",431300
4-0-312A,"310 FELLSVIEW TRL, Unit 312",427400
4-0-313B,"310 FELLSVIEW TRL, Unit 313",443200
4-0-314B,"310 FELLSVIEW TRL, Unit 314",427400
4-0-315C,"310 FELLSVIEW TRL, Unit 315",427400
4-0-316C,"310 FELLSVIEW TRL, Unit 316",427400
4-0-321A,"320 FELLSVIEW TRL, Unit 321",568700
4-0-322A,"320 FELLSVIEW TRL, Unit 322",427400
4-0-323B,"320 FELLSVIEW TRL, Unit 323",557000
4-0-324B,"320 FELLSVIEW TRL, Unit 324",427400
4-0-325C,"320 FELLSVIEW TRL, Unit 325",557000
4-0-326C,"320 FELLSVIEW TRL, Unit 326",427400
4-0-401A,"400 FELLSVIEW TRL, Unit 401",545700
